atmid,datetime,seg_st_mea,NAME,ROUTE_ID,month,day,hour,year
4817345413,2/16/2022 20:59,78.7982,Iowa,S001910080W,2,16,20,2022
4830480522,2/18/2022 7:06,10.1855,Polk,S001910235W,2,18,7,2022
4831060777,2/18/2022 8:36,5.3579,Polk,S001910235W,2,18,8,2022
4831062424,2/18/2022 8:36,5.717,Polk,S001910235W,2,18,8,2022
4831069337,2/18/2022 8:37,97.7847,Pottawattamie,S001910029S,2,18,8,2022
4834205120,2/18/2022 16:39,0.2774,Pottawattamie,S001910480W,2,18,16,2022
4834762612,2/18/2022 18:04,180.3093,Polk,S001910080W,2,18,18,2022
4851255174,2/20/2022 11:59,112.5247,Story,S001910035S,2,20,11,2022
4859183217,2/21/2022 7:57,16.367,Linn,S001910380N,2,21,7,2022
4861406875,2/21/2022 13:33,239.0379,Johnson,S001910080E,2,21,13,2022
4861960063,2/21/2022 14:56,238.7308,Johnson,S001910080E,2,21,14,2022
4866833530,2/22/2022 3:07,6.0666,Polk,S001910235E,2,22,3,2022
4868018805,2/22/2022 6:06,92.4397,Polk,S001910035N,2,22,6,2022
4868459725,2/22/2022 7:12,127.581,Polk,S001910035S,2,22,7,2022
4868560298,2/22/2022 7:27,90.1431,Polk,S001910035N,2,22,7,2022
4868642832,2/22/2022 7:40,2.2201,Johnson,S001910380N,2,22,7,2022
4868892937,2/22/2022 8:17,61.8468,Johnson,S001910380S,2,22,8,2022
4869029358,2/22/2022 8:37,57.7957,Linn,S001910380S,2,22,8,2022
4869038867,2/22/2022 8:38,57.9363,Linn,S001910380S,2,22,8,2022
4869263849,2/22/2022 9:16,232.6031,Johnson,S001910080E,2,22,9,2022
4869503970,2/22/2022 9:54,93.8438,Polk,S001910035N,2,22,9,2022
4869928754,2/22/2022 10:57,92.7847,Polk,S001910035N,2,22,10,2022
4870959341,2/22/2022 13:31,0.5665,Pottawattamie,S001910680W,2,22,13,2022
4871305467,2/22/2022 14:22,56.2796,Pottawattamie,S001910029N,2,22,14,2022
4872188456,2/22/2022 16:34,128.4449,Polk,S001910035N,2,22,16,2022
4887936295,2/24/2022 8:37,138.8246,Polk,S001910080E,2,24,8,2022
4888394200,2/24/2022 9:47,123.9777,Polk,S001910080E,2,24,9,2022
4890591545,2/24/2022 15:16,70.5547,Johnson,S001910380S,2,24,15,2022
4890672947,2/24/2022 15:28,8.4278,Polk,S001910235E,2,24,15,2022
4891027371,2/24/2022 16:20,98.6499,Polk,S001910035N,2,24,16,2022
4891046132,2/24/2022 16:23,138.5397,Jasper,S001910080W,2,24,16,2022
4891206721,2/24/2022 16:46,2.1917,Polk,S001910235E,2,24,16,2022
4891298704,2/24/2022 17:00,0.7337,Polk,S001910235W,2,24,17,2022
4891447243,2/24/2022 17:22,171.7715,Polk,S001910080W,2,24,17,2022
4891773394,2/24/2022 18:09,3.9636,Scott,S001910074W,2,24,18,2022
4892176654,2/24/2022 19:06,136.8446,Polk,S001910035N,2,24,19,2022
4892908651,2/24/2022 20:54,6.5548,Polk,S001910235W,2,24,20,2022
4892913090,2/24/2022 20:54,114.7297,Dallas,S001910080E,2,24,20,2022
4893130901,2/24/2022 21:26,63.8073,Johnson,S001910080W,2,24,21,2022
4893346260,2/24/2022 21:59,9.8676,Scott,S001910280W,2,24,21,2022
4893359377,2/24/2022 22:00,93.4248,Polk,S001910035N,2,24,22,2022
4893385449,2/24/2022 22:04,2.6386,Scott,S001910280W,2,24,22,2022
4893704606,2/24/2022 22:52,2.9798,Black Hawk,S001910380S,2,24,22,2022
4893849669,2/24/2022 23:13,93.9325,Polk,S001910035N,2,24,23,2022
4894053634,2/24/2022 23:44,124.4994,Polk,S001910035S,2,24,23,2022
4894299180,2/25/2022 0:23,53.986,Warren,S001910035N,2,25,0,2022
4894485855,2/25/2022 0:51,63.8073,Johnson,S001910080W,2,25,0,2022
4895701850,2/25/2022 4:03,143.1106,Polk,S001910080E,2,25,4,2022
4895816549,2/25/2022 4:20,12.6587,Polk,S001910235E,2,25,4,2022
4896290526,2/25/2022 5:40,141.8688,Polk,S001910080E,2,25,5,2022
4896308022,2/25/2022 5:43,141.8688,Polk,S001910080E,2,25,5,2022
4896350765,2/25/2022 5:49,131.1702,Polk,S001910035N,2,25,5,2022
4896393375,2/25/2022 5:56,132.0308,Polk,S001910035N,2,25,5,2022
4896417642,2/25/2022 5:59,66.1894,Johnson,S001910080W,2,25,5,2022
4896465417,2/25/2022 6:06,141.8688,Polk,S001910080E,2,25,6,2022
4896539143,2/25/2022 6:17,142.6393,Polk,S001910080E,2,25,6,2022
4896563838,2/25/2022 6:21,66.8483,Johnson,S001910080W,2,25,6,2022
4896650985,2/25/2022 6:34,141.8688,Polk,S001910080E,2,25,6,2022
4896732111,2/25/2022 6:46,124.8497,Polk,S001910035N,2,25,6,2022
4896824785,2/25/2022 6:59,6.7365,Polk,S001910235E,2,25,6,2022
4896886058,2/25/2022 7:08,127.184,Polk,S001910035N,2,25,7,2022
4897168401,2/25/2022 7:50,13.787,Polk,S001910235E,2,25,7,2022
4897410199,2/25/2022 8:26,7.0046,Polk,S001910235E,2,25,8,2022
4897511409,2/25/2022 8:41,95.0605,Polk,S001910035N,2,25,8,2022
4897646750,2/25/2022 9:01,10.0552,Polk,S001910235E,2,25,9,2022
4897856236,2/25/2022 9:32,124.9345,Polk,S001910035S,2,25,9,2022
4899118615,2/25/2022 12:37,87.6439,Polk,S001910035N,2,25,12,2022
4899481939,2/25/2022 13:31,136.6204,Polk,S001910035N,2,25,13,2022
4900457856,2/25/2022 15:55,2.3184,Black Hawk,S001910380S,2,25,15,2022
4901190916,2/25/2022 17:42,117.8128,Polk,S001910035S,2,25,17,2022
4901431720,2/25/2022 18:18,117.3439,Polk,S001910035S,2,25,18,2022
4902350283,2/25/2022 20:30,56.8401,Linn,S001910380S,2,25,20,2022
4903180707,2/25/2022 22:42,124.765,Polk,S001910035S,2,25,22,2022
4906443902,2/26/2022 6:44,1.8964,Scott,S001910074W,2,26,6,2022
4909766630,2/26/2022 14:56,248.2479,Johnson,S001910080E,2,26,14,2022
4913719488,2/27/2022 0:34,125.6832,Polk,S001910035N,2,27,0,2022
4919022396,2/27/2022 13:33,58.9369,Linn,S001910380S,2,27,13,2022
4922195628,2/27/2022 21:17,68.4833,Johnson,S001910080W,2,27,21,2022
4930057935,2/28/2022 16:30,2.6921,Polk,S001910235E,2,28,16,2022
4938664956,3/1/2022 13:26,66.0949,Johnson,S001910080W,3,1,13,2022
4938688897,3/1/2022 13:30,64.7127,Johnson,S001910080W,3,1,13,2022
4945122250,3/2/2022 5:09,224.6448,Iowa,S001910080E,3,2,5,2022
4945933621,3/2/2022 7:09,248.985,Johnson,S001910080E,3,2,7,2022
4946275448,3/2/2022 7:59,84.763,Iowa,S001910080W,3,2,7,2022
4947231557,3/2/2022 10:19,236.8414,Johnson,S001910080E,3,2,10,2022
4949714285,3/2/2022 16:21,10.7576,Polk,S001910235E,3,2,16,2022
4956494301,3/3/2022 9:00,238.7308,Johnson,S001910080E,3,3,9,2022
4960085281,3/3/2022 17:37,109.7346,Dallas,S001910080E,3,3,17,2022
4961787975,3/3/2022 21:39,5.717,Polk,S001910235W,3,3,21,2022
4963885834,3/4/2022 2:43,85.6012,Hamilton,S001910035S,3,4,2,2022
4968870239,3/4/2022 14:45,99.6725,Pottawattamie,S001910029S,3,4,14,2022
4969623236,3/4/2022 16:34,103.5168,Story,S001910035N,3,4,16,2022
4969665981,3/4/2022 16:40,102.8551,Story,S001910035N,3,4,16,2022
4969768760,3/4/2022 16:55,6.4536,Polk,S001910235W,3,4,16,2022
4972002916,3/4/2022 22:19,68.9628,Johnson,S001910080W,3,4,22,2022
4974097740,3/5/2022 3:26,109.8257,Story,S001910035N,3,5,3,2022
4977119595,3/5/2022 10:48,107.9067,Story,S001910035N,3,5,10,2022
4977420319,3/5/2022 11:32,147.6891,Jasper,S001910080W,3,5,11,2022
4979080686,3/5/2022 15:35,142.3526,Jasper,S001910080W,3,5,15,2022
4981951554,3/5/2022 22:41,0.5028,Jasper,S001910080E,3,5,22,2022
4981975478,3/5/2022 22:44,0.5028,Jasper,S001910080E,3,5,22,2022
4985923844,3/6/2022 8:32,49.154,Linn,S001910380S,3,6,8,2022
4991218923,3/6/2022 21:31,171.0918,Polk,S001910080W,3,6,21,2022
4991547936,3/6/2022 22:19,146.0433,Jasper,S001910080W,3,6,22,2022
4991591201,3/6/2022 22:25,2.4568,Polk,S001910235W,3,6,22,2022
4992029938,3/6/2022 23:29,164.7205,Polk,S001910080W,3,6,23,2022
4992272405,3/7/2022 0:05,144.578,Polk,S001910080E,3,7,0,2022
4992328333,3/7/2022 0:13,87.4226,Polk,S001910035N,3,7,0,2022
4992435400,3/7/2022 0:29,286.5568,Scott,S001910080E,3,7,0,2022
4992486068,3/7/2022 0:36,70.8107,Johnson,S001910080W,3,7,0,2022
4993021740,3/7/2022 1:55,0.0765,Polk,S001910235E,3,7,1,2022
4994125174,3/7/2022 4:39,187.1186,Dallas,S001910080W,3,7,4,2022
4994193893,3/7/2022 4:49,1.7426,Polk,S001910235E,3,7,4,2022
4994656353,3/7/2022 5:57,161.7041,Polk,S001910080W,3,7,5,2022
4995094214,3/7/2022 7:02,242.4487,Johnson,S001910080E,3,7,7,2022
4995150759,3/7/2022 7:10,3.5496,Polk,S001910235W,3,7,7,2022
4995375292,3/7/2022 7:44,47.423,Pottawattamie,S001910029N,3,7,7,2022
4995457382,3/7/2022 7:56,48.0625,Linn,S001910380S,3,7,7,2022
4995731117,3/7/2022 8:36,112.1229,Poweshiek,S001910080W,3,7,8,2022
4995871518,3/7/2022 8:57,70.8107,Johnson,S001910080W,3,7,8,2022
4995928646,3/7/2022 9:06,70.8107,Johnson,S001910080W,3,7,9,2022
4998854941,3/7/2022 16:18,139.8558,Polk,S001910080E,3,7,16,2022
4999037642,3/7/2022 16:45,9.948,Polk,S001910235W,3,7,16,2022
4999077896,3/7/2022 16:51,10.3506,Polk,S001910235W,3,7,16,2022
4999176892,3/7/2022 17:06,8.6277,Polk,S001910235W,3,7,17,2022
4999377484,3/7/2022 17:35,122.2897,Polk,S001910080E,3,7,17,2022
5004968136,3/8/2022 7:23,90.0716,Pottawattamie,S001910029S,3,8,7,2022
5008413701,3/8/2022 15:53,239.7568,Johnson,S001910080E,3,8,15,2022
5010995994,3/8/2022 22:14,137.2507,Polk,S001910035N,3,8,22,2022
5016965772,3/9/2022 13:20,168.0857,Jasper,S001910080E,3,9,13,2022
5023984261,3/10/2022 6:43,76.0657,Hamilton,S001910035S,3,10,6,2022
5028325500,3/10/2022 17:28,7.2464,Scott,S001910280E,3,10,17,2022
5028453852,3/10/2022 17:47,239.5478,Johnson,S001910080E,3,10,17,2022
5028793461,3/10/2022 18:36,126.9764,Polk,S001910035N,3,10,18,2022
5034563231,3/11/2022 9:03,58.2885,Johnson,S001910080W,3,11,9,2022
5035388475,3/11/2022 11:06,57.7905,Johnson,S001910080W,3,11,11,2022
5035507352,3/11/2022 11:23,58.0823,Johnson,S001910080W,3,11,11,2022
5036244070,3/11/2022 13:13,139.3836,Polk,S001910080E,3,11,13,2022
5037889586,3/11/2022 17:17,20.9935,Linn,S001910380N,3,11,17,2022
5039580281,3/11/2022 21:26,9.4749,Scott,S001910280W,3,11,21,2022
5053058330,3/13/2022 8:02,183.5948,Poweshiek,S001910080E,3,13,8,2022
5056432187,3/13/2022 16:25,239.854,Johnson,S001910080E,3,13,16,2022
5057354462,3/13/2022 18:43,5.257,Polk,S001910235W,3,13,18,2022
5065549412,3/14/2022 14:55,139.5742,Polk,S001910080E,3,14,14,2022
5070700094,3/15/2022 3:10,151.2502,Woodbury,S001910029N,3,15,3,2022
5070705035,3/15/2022 3:11,178.1268,Polk,S001910080W,3,15,3,2022
5072150012,3/15/2022 6:39,123.4161,Polk,S001910080E,3,15,6,2022
5084335493,3/16/2022 11:39,238.8226,Johnson,S001910080E,3,16,11,2022
5092929375,3/17/2022 8:19,239.2515,Johnson,S001910080E,3,17,8,2022
5094281470,3/17/2022 11:33,143.4476,Jasper,S001910080W,3,17,11,2022
5096508143,3/17/2022 16:52,129.1578,Polk,S001910035N,3,17,16,2022
5097229728,3/17/2022 18:36,9.6173,Scott,S001910280W,3,17,18,2022
5099859127,3/18/2022 0:51,61.6846,Johnson,S001910080W,3,18,0,2022
5101615590,3/18/2022 5:05,52.2575,Linn,S001910380S,3,18,5,2022
5102289982,3/18/2022 6:43,85.3022,Iowa,S001910080W,3,18,6,2022
5103495591,3/18/2022 9:36,61.803,Johnson,S001910080W,3,18,9,2022
5105182905,3/18/2022 13:38,16.5637,Pottawattamie,S001910680E,3,18,13,2022
5105492167,3/18/2022 14:22,10.0292,Polk,S001910235W,3,18,14,2022
5105975887,3/18/2022 15:31,6.8315,Polk,S001910235W,3,18,15,2022
5113147922,3/19/2022 8:35,114.0556,Poweshiek,S001910080W,3,19,8,2022
5121664633,3/20/2022 4:54,14.9914,Linn,S001910380N,3,20,4,2022
5123750476,3/20/2022 9:57,52.5592,Linn,S001910380S,3,20,9,2022
5124542342,3/20/2022 11:52,172.3855,Polk,S001910080W,3,20,11,2022
5124627345,3/20/2022 12:04,248.5739,Johnson,S001910080E,3,20,12,2022
5124782929,3/20/2022 12:27,56.8156,Johnson,S001910080W,3,20,12,2022
5137594037,3/21/2022 19:17,51.1271,Linn,S001910380S,3,21,19,2022
5140324657,3/22/2022 1:48,16.7812,Scott,S001910080W,3,22,1,2022
5140707905,3/22/2022 2:43,158.8422,Jasper,S001910080E,3,22,2,2022
5140885181,3/22/2022 3:08,160.0207,Warren,S001910035S,3,22,3,2022
5142921506,3/22/2022 8:01,67.6757,Polk,S001910035N,3,22,8,2022
5145260656,3/22/2022 13:37,87.5627,Polk,S001910035N,3,22,13,2022
5145987080,3/22/2022 15:21,137.2507,Polk,S001910035N,3,22,15,2022
5146138825,3/22/2022 15:43,5.9335,Polk,S001910235E,3,22,15,2022
5146697654,3/22/2022 17:03,13.8799,Polk,S001910235E,3,22,17,2022
5146769122,3/22/2022 17:13,180.3093,Polk,S001910080W,3,22,17,2022
5147114227,3/22/2022 18:02,126.6271,Jasper,S001910080W,3,22,18,2022
5147416307,3/22/2022 18:45,5.8152,Woodbury,S001910029S,3,22,18,2022
5148467007,3/22/2022 21:13,7.0046,Polk,S001910235E,3,22,21,2022
5148746083,3/22/2022 21:53,135.5215,Hamilton,S001910035N,3,22,21,2022
5152511241,3/23/2022 6:55,130.07,Polk,S001910035S,3,23,6,2022
5154443401,3/23/2022 11:32,239.1055,Johnson,S001910080E,3,23,11,2022
5155022007,3/23/2022 12:55,151.862,Jasper,S001910080E,3,23,12,2022
5162906620,3/24/2022 7:40,10.9831,Johnson,S001910380N,3,24,7,2022
5163636236,3/24/2022 9:25,12.5033,Polk,S001910235W,3,24,9,2022
5164146067,3/24/2022 10:38,63.9604,Johnson,S001910380S,3,24,10,2022
5164175456,3/24/2022 10:43,0.2653,Pottawattamie,S001910080E,3,24,10,2022
5164438362,3/24/2022 11:20,239.5478,Johnson,S001910080E,3,24,11,2022
5164993073,3/24/2022 12:40,166.6225,Jasper,S001910080E,3,24,12,2022
5174990568,3/25/2022 12:38,136.9452,Polk,S001910035N,3,25,12,2022
5176977340,3/25/2022 17:15,182.0397,Polk,S001910080W,3,25,17,2022
5184505201,3/26/2022 10:49,7.6905,Polk,S001910235W,3,26,10,2022
5184966036,3/26/2022 11:54,20.4857,Linn,S001910380N,3,26,11,2022
5206337803,3/28/2022 13:52,105.098,Pottawattamie,S001910029S,3,28,13,2022
5207448286,3/28/2022 16:26,57.5957,Linn,S001910380S,3,28,16,2022
5207909250,3/28/2022 17:32,53.551,Linn,S001910380S,3,28,17,2022
5219297987,3/29/2022 20:01,129.4459,Polk,S001910035S,3,29,20,2022
5223974411,3/30/2022 7:04,179.7985,Polk,S001910080W,3,30,7,2022
5224537309,3/30/2022 8:23,6.8315,Polk,S001910235W,3,30,8,2022
5233402695,3/31/2022 5:04,128.5184,Polk,S001910035N,3,31,5,2022
5233540881,3/31/2022 5:23,44.9608,Pottawattamie,S001910029N,3,31,5,2022
5234062016,3/31/2022 6:34,230.4901,Johnson,S001910080E,3,31,6,2022
5234705322,3/31/2022 8:03,179.2465,Polk,S001910080W,3,31,8,2022
5237688066,3/31/2022 14:51,5.902,Black Hawk,S001910380S,3,31,14,2022
5238649186,3/31/2022 17:02,139.8558,Polk,S001910080E,3,31,17,2022
5240305743,3/31/2022 20:47,118.7121,Dallas,S001910080E,3,31,20,2022
5246388310,4/1/2022 10:41,186.173,Dallas,S001910080W,4,1,10,2022
5246940597,4/1/2022 11:55,114.241,Dallas,S001910080E,4,1,11,2022
5249409266,4/1/2022 17:26,125.2038,Polk,S001910035N,4,1,17,2022
5249730215,4/1/2022 18:09,10.7576,Polk,S001910235E,4,1,18,2022
5251960843,4/1/2022 23:05,144.4362,Woodbury,S001910029N,4,1,23,2022
5257496329,4/2/2022 11:28,1.8964,Scott,S001910074W,4,2,11,2022
5260080709,4/2/2022 17:16,49.3869,Linn,S001910380S,4,2,17,2022
5261648372,4/2/2022 20:43,102.8551,Story,S001910035N,4,2,20,2022
5266123455,4/3/2022 6:49,107.5988,Pottawattamie,S001910029S,4,3,6,2022
5266421362,4/3/2022 7:29,239.5478,Johnson,S001910080E,4,3,7,2022
5278068498,4/4/2022 9:38,59.1402,Linn,S001910380S,4,4,9,2022
5278911998,4/4/2022 11:27,141.6324,Woodbury,S001910029N,4,4,11,2022
5279370960,4/4/2022 12:26,7.0812,Polk,S001910235E,4,4,12,2022
5280580210,4/4/2022 15:01,0.8227,Polk,S001910235W,4,4,15,2022
5281766597,4/4/2022 17:32,11.5552,Scott,S001910080W,4,4,17,2022
5281830568,4/4/2022 17:40,137.918,Polk,S001910080E,4,4,17,2022
5287279587,4/5/2022 5:19,68.8916,Black Hawk,S001910380N,4,5,5,2022
5287353867,4/5/2022 5:29,127.2731,Polk,S001910035N,4,5,5,2022
5288665035,4/5/2022 8:17,180.0862,Polk,S001910080W,4,5,8,2022
5292820222,4/5/2022 17:10,184.206,Dallas,S001910080W,4,5,17,2022
5292980554,4/5/2022 17:30,12.1973,Polk,S001910235W,4,5,17,2022
5293794594,4/5/2022 19:14,63.6794,Johnson,S001910080W,4,5,19,2022
5300148242,4/6/2022 8:56,145.8339,Polk,S001910035S,4,6,8,2022
5302662624,4/6/2022 14:20,62.8227,Warren,S001910035N,4,6,14,2022
5314323253,4/7/2022 15:21,64.6534,Johnson,S001910380S,4,7,15,2022
5318570032,4/8/2022 0:27,159.145,Jasper,S001910080E,4,8,0,2022
5325912390,4/8/2022 16:07,131.0947,Polk,S001910035S,4,8,16,2022
5333268287,4/9/2022 7:47,134.3348,Polk,S001910035N,4,9,7,2022
5337317475,4/9/2022 16:22,137.5325,Polk,S001910080E,4,9,16,2022
5342104120,4/10/2022 2:29,10.7576,Polk,S001910235E,4,10,2,2022
5345789180,4/10/2022 10:19,292.8072,Scott,S001910080E,4,10,10,2022
5357484512,4/11/2022 11:05,238.5509,Johnson,S001910080E,4,11,11,2022
5360093723,4/11/2022 16:38,130.6191,Polk,S001910035N,4,11,16,2022
5360229883,4/11/2022 16:55,180.4715,Polk,S001910080W,4,11,16,2022
5360292142,4/11/2022 17:03,9.8475,Polk,S001910235W,4,11,17,2022
5360459007,4/11/2022 17:24,239.9523,Johnson,S001910080E,4,11,17,2022
5367402287,4/12/2022 8:12,87.8294,Polk,S001910035N,4,12,8,2022
5381860185,4/13/2022 15:21,107.7839,Pottawattamie,S001910029S,4,13,15,2022
5382020433,4/13/2022 15:42,18.6944,Linn,S001910380N,4,13,15,2022
5383429597,4/13/2022 18:44,0.0654,Pottawattamie,S001910480E,4,13,18,2022
5384030238,4/13/2022 20:00,137.2507,Polk,S001910035N,4,13,20,2022
5389615623,4/14/2022 8:07,68.2878,Johnson,S001910080W,4,14,8,2022
5395631225,4/14/2022 21:01,148.0451,Woodbury,S001910029N,4,14,21,2022
5398343091,4/15/2022 2:53,158.3144,Warren,S001910035S,4,15,2,2022
5402111528,4/15/2022 11:01,240.0434,Johnson,S001910080E,4,15,11,2022
5404739559,4/15/2022 16:40,7.0796,Polk,S001910235W,4,15,16,2022
5409412108,4/16/2022 2:37,9.8475,Polk,S001910235W,4,16,2,2022
5411102727,4/16/2022 6:20,214.5637,Iowa,S001910080E,4,16,6,2022
5412234400,4/16/2022 8:45,137.4347,Polk,S001910080E,4,16,8,2022
5414158054,4/16/2022 12:51,5.067,Polk,S001910235E,4,16,12,2022
5414705398,4/16/2022 14:01,99.6725,Pottawattamie,S001910029S,4,16,14,2022
5416543663,4/16/2022 17:57,56.6608,Warren,S001910035N,4,16,17,2022
5420767749,4/17/2022 2:58,162.7279,Polk,S001910080W,4,17,2,2022
5424859803,4/17/2022 11:46,182.0397,Polk,S001910080W,4,17,11,2022
5429204903,4/17/2022 20:59,294.9855,Scott,S001910080E,4,17,20,2022
5432213531,4/18/2022 3:26,0.4122,Polk,S001910235W,4,18,3,2022
5432774342,4/18/2022 4:38,11.6302,Polk,S001910235W,4,18,4,2022
5435152974,4/18/2022 9:42,137.3369,Polk,S001910080E,4,18,9,2022
5439582698,4/18/2022 19:09,54.2374,Linn,S001910380S,4,18,19,2022
5445498983,4/19/2022 7:47,3.0305,Polk,S001910235E,4,19,7,2022
5445554471,4/19/2022 7:54,12.6544,Polk,S001910235W,4,19,7,2022
5445598861,4/19/2022 8:00,136.6204,Polk,S001910035N,4,19,8,2022
5457566366,4/20/2022 9:29,128.1442,Polk,S001910035N,4,20,9,2022
5457771295,4/20/2022 9:55,2.0368,Pottawattamie,S001910080E,4,20,9,2022
5459890197,4/20/2022 14:26,2.7845,Polk,S001910235E,4,20,14,2022
5460802360,4/20/2022 16:22,124.9207,Polk,S001910035N,4,20,16,2022
5461511633,4/20/2022 17:52,90.2085,Polk,S001910035N,4,20,17,2022
5462603263,4/20/2022 20:09,148.6404,Woodbury,S001910029N,4,20,20,2022
5464261410,4/21/2022 2:05,61.6362,Warren,S001910035N,4,21,2,2022
5464349560,4/21/2022 7:49,6.3548,Polk,S001910235W,4,21,7,2022
5465894478,4/21/2022 11:27,61.6362,Warren,S001910035N,4,21,11,2022
5467107589,4/21/2022 14:03,194.0756,Poweshiek,S001910080E,4,21,14,2022
5467969367,4/21/2022 15:54,139.6767,Polk,S001910080E,4,21,15,2022
5468152244,4/21/2022 16:17,180.3772,Polk,S001910080W,4,21,16,2022
5468551601,4/21/2022 17:09,139.5742,Polk,S001910080E,4,21,17,2022
5468789427,4/21/2022 17:39,136.8446,Polk,S001910035N,4,21,17,2022
5475952983,4/22/2022 9:20,126.2658,Polk,S001910035N,4,22,9,2022
5476033835,4/22/2022 9:30,178.8079,Polk,S001910080W,4,22,9,2022
5476251233,4/22/2022 9:58,165.4399,Polk,S001910080W,4,22,9,2022
5476793296,4/22/2022 11:07,20.4857,Linn,S001910380N,4,22,11,2022
5479061033,4/22/2022 15:57,286.5568,Scott,S001910080E,4,22,15,2022
5479285042,4/22/2022 16:25,182.0397,Polk,S001910080W,4,22,16,2022
5479404089,4/22/2022 16:41,182.0397,Polk,S001910080W,4,22,16,2022
5488396010,4/23/2022 11:58,2.8948,Scott,S001910074W,4,23,11,2022
5491708150,4/23/2022 19:06,62.0686,Pottawattamie,S001910029N,4,23,19,2022
5491756445,4/23/2022 19:12,68.9618,Polk,S001910035N,4,23,19,2022
5492002009,4/23/2022 19:43,2.9861,Polk,S001910235E,4,23,19,2022
5494024753,4/24/2022 0:05,110.7069,Dallas,S001910080E,4,24,0,2022
5501495309,4/24/2022 16:13,164.1876,Polk,S001910080W,4,24,16,2022
5512462537,4/25/2022 15:51,286.5968,Scott,S001910080E,4,25,15,2022
5512988456,4/25/2022 16:59,67.5965,Johnson,S001910080W,4,25,16,2022
5515581894,4/25/2022 22:41,81.7457,Iowa,S001910080W,4,25,22,2022
5515622688,4/25/2022 22:46,81.7457,Iowa,S001910080W,4,25,22,2022
5518433319,4/26/2022 4:49,4.6606,Woodbury,S001910029S,4,26,4,2022
5518560327,4/26/2022 5:05,72.6101,Johnson,S001910380S,4,26,5,2022
5519294563,4/26/2022 6:38,72.9288,Johnson,S001910380S,4,26,6,2022
5519867845,4/26/2022 7:52,5.717,Polk,S001910235W,4,26,7,2022
5521468124,4/26/2022 11:16,128.2624,Polk,S001910035N,4,26,11,2022
5522951607,4/26/2022 14:25,68.9112,Johnson,S001910380S,4,26,14,2022
5523762300,4/26/2022 16:09,183.0932,Polk,S001910080W,4,26,16,2022
5523973732,4/26/2022 16:37,181.8349,Polk,S001910080W,4,26,16,2022
5542812678,4/28/2022 7:28,110.7069,Dallas,S001910080E,4,28,7,2022
5547136216,4/28/2022 15:52,180.6504,Polk,S001910080W,4,28,15,2022
5547699321,4/28/2022 16:56,123.6992,Polk,S001910080E,4,28,16,2022
5548024155,4/28/2022 17:34,103.8961,Story,S001910035N,4,28,17,2022
5548571029,4/28/2022 18:37,103.8961,Story,S001910035N,4,28,18,2022
5555446682,4/29/2022 7:45,61.9215,Warren,S001910035N,4,29,7,2022
5555744205,4/29/2022 8:19,180.7309,Polk,S001910080W,4,29,8,2022
5560918614,4/29/2022 18:27,68.7523,Johnson,S001910080W,4,29,18,2022
5565335980,4/30/2022 2:57,121.3685,Polk,S001910035S,4,30,2,2022
5567840128,4/30/2022 7:47,122.7689,Poweshiek,S001910080W,4,30,7,2022
5575448740,4/30/2022 22:25,120.2572,Poweshiek,S001910080W,4,30,22,2022
5577876913,5/1/2022 3:05,165.5286,Jasper,S001910080E,5,1,3,2022
5586212408,5/1/2022 19:09,61.9215,Warren,S001910035N,5,1,19,2022
5593813006,5/2/2022 9:47,10.7322,Johnson,S001910380N,5,2,9,2022
5594817463,5/2/2022 11:43,18.9248,Scott,S001910080W,5,2,11,2022
5597177248,5/2/2022 16:11,8.5027,Polk,S001910235E,5,2,16,2022
5599469230,5/2/2022 20:31,62.154,Pottawattamie,S001910029N,5,2,20,2022
5602998120,5/3/2022 3:18,1.1376,Scott,S001910280W,5,3,3,2022
5603181702,5/3/2022 3:39,61.4685,Warren,S001910035N,5,3,3,2022
5609517409,5/3/2022 15:46,0.8227,Polk,S001910235W,5,3,15,2022
5609676814,5/3/2022 16:04,139.5328,Woodbury,S001910029N,5,3,16,2022
5611351555,5/3/2022 19:15,146.657,Polk,S001910080E,5,3,19,2022
5613209473,5/3/2022 22:46,148.0043,Polk,S001910035S,5,3,22,2022
5615094144,5/4/2022 2:23,101.77,Iowa,S001910080W,5,4,2,2022
5617694917,5/4/2022 7:21,124.6654,Polk,S001910035N,5,4,7,2022
5623022860,5/4/2022 17:33,4.7599,Polk,S001910235E,5,4,17,2022
5634446609,5/5/2022 15:59,56.4426,Linn,S001910380S,5,5,15,2022
5635470017,5/5/2022 17:56,15.9761,Linn,S001910380N,5,5,17,2022
5638128091,5/5/2022 22:58,164.7205,Polk,S001910080W,5,5,22,2022
5645834155,5/6/2022 13:42,158.2512,Polk,S001910080W,5,6,13,2022
5646254187,5/6/2022 14:29,151.4906,Warren,S001910035S,5,6,14,2022
5646947943,5/6/2022 15:48,180.3093,Polk,S001910080W,5,6,15,2022
5647414374,5/6/2022 16:40,8.3438,Polk,S001910235W,5,6,16,2022
5647831110,5/6/2022 17:27,130.9603,Polk,S001910035S,5,6,17,2022
5680228881,5/9/2022 7:34,180.0862,Polk,S001910080W,5,9,7,2022
5685413987,5/9/2022 17:37,169.5355,Polk,S001910080W,5,9,17,2022
5694766424,5/10/2022 11:38,141.7633,Jasper,S001910080W,5,10,11,2022
5696038336,5/10/2022 14:04,238.8226,Johnson,S001910080E,5,10,14,2022
